Feature,Normalized.Dispersion
ENSG00000153246,2.091966033410156
ENSG00000115221,-1.3364624265463716
ENSG00000285373,nan
ENSG00000153250,3.0325262049244412
ENSG00000136560,1.7622115342982676
ENSG00000235724,nan
ENSG00000227403,0.16080519610314944
ENSG00000115233,-0.8507188525444425
ENSG00000136535,2.0823145622225177
ENSG00000144290,-1.0591072126100582
ENSG00000197635,3.834343506105749
ENSG00000236841,0.688854948518212
ENSG00000078098,1.3696421452250287
ENSG00000115267,-0.8771324773988531
ENSG00000115271,-2.2393682536785775
ENSG00000182263,0.09815348013690287
ENSG00000115290,1.6298405357241823
ENSG00000082438,1.455312947091374
ENSG00000236283,nan
ENSG00000169507,2.028969349871713
ENSG00000153253,1.6047085315401821
ENSG00000136531,3.7656664180578123
ENSG00000178662,1.5307034789608485
ENSG00000115339,-1.3352763992499093
ENSG00000235192,1.809821614744058
ENSG00000123607,-0.31734296620350955
ENSG00000236107,-0.09142776271299506
ENSG00000144285,nan
ENSG00000169432,1.8307929391136473
ENSG00000136546,1.7899136664563697
ENSG00000235335,4.525797169006695
ENSG00000172318,2.159807182715805
ENSG00000198648,0.7405971533202333
ENSG00000172292,0.434583287466665
ENSG00000163072,2.0991775441150127
ENSG00000152253,-1.731905119259623
ENSG00000073737,0.7600483188296812
ENSG00000081479,-0.5993695139244187
ENSG00000163093,-1.57820605029694
ENSG00000239474,0.1827280679544304
ENSG00000138399,-0.7906566354343437
ENSG00000138398,4.655236403083832
ENSG00000154479,-1.3409119926128403
ENSG00000144362,-1.4493446945863566
ENSG00000213160,-0.7480787029086716
ENSG00000138385,-1.0175510154383862
ENSG00000138382,-1.9632389297203832
ENSG00000144357,1.4881680711703162
ENSG00000071909,9.24949777745172
ENSG00000222033,3.676919999612703
ENSG00000204335,0.5145716608162484
ENSG00000234350,0.02619179940209431
ENSG00000239467,-1.8708614684132532
ENSG00000204334,-1.5818223028827092
ENSG00000128683,0.8425423693019045
ENSG00000115806,-1.1931416569521776
ENSG00000198586,-0.2127928635538091
ENSG00000123600,0.8906299888637185
ENSG00000115827,-0.8418276228274628
ENSG00000071967,6.161290597290475
ENSG00000077380,3.3556762680881764
ENSG00000115840,-1.0577427395317314
ENSG00000128708,0.2211651837926927
ENSG00000172878,0.7539547249755518
ENSG00000144355,0.4035990649759593
ENSG00000115844,-0.7483009068631394
ENSG00000236651,nan
ENSG00000091409,2.99515493855019
ENSG00000232788,-0.34958506559061175
ENSG00000225205,0.11327751433810426
ENSG00000152256,0.28151510755717146
ENSG00000091428,0.6897543474352169
ENSG00000091436,2.437783237144578
ENSG00000144354,-1.3834023645717353
ENSG00000224638,-0.11406832000868095
ENSG00000172845,1.9643045288585468
ENSG00000271151,0.1785193122532852
ENSG00000273258,-0.9958691749074456
ENSG00000260868,-0.514456025585112
ENSG00000138430,-0.6453176205316508
ENSG00000231453,0.5992470850330868
ENSG00000138433,0.23359150700562759
ENSG00000144306,-0.0270812958899025
ENSG00000163328,0.5146606658666704
ENSG00000226853,-0.8059130656296198
ENSG00000236449,-0.8614028837019566
ENSG00000115935,4.03035175391939
ENSG00000138435,0.7364189223046744
ENSG00000128656,0.6647476505210226
ENSG00000115966,2.592623141258551e-05
ENSG00000154518,-0.554285372568135
ENSG00000144320,-0.9025770372611295
ENSG00000174279,-0.5623152759637732
ENSG00000128714,nan
ENSG00000128713,-0.45701976598826444
ENSG00000128710,-0.13162014797534868
ENSG00000237380,-0.8698376956448144
ENSG00000128709,5.710911243627899
ENSG00000175879,-0.5192150987245908
ENSG00000128652,0.2699590390570351
ENSG00000170166,0.21085012235271652
ENSG00000224189,-0.026613989148064964
ENSG00000226363,-0.6672100671578457
ENSG00000128645,-0.8730646619796789
ENSG00000128654,-1.1528992540719416
ENSG00000272551,2.0022481046525034
ENSG00000163364,0.9428306655960137
ENSG00000224577,2.680438154723327
ENSG00000170144,-0.7751639977417131
ENSG00000116044,1.3545706269166315
ENSG00000222043,-0.955347764807005
ENSG00000018510,-0.5516886087749404
ENSG00000196659,-0.987851071868112
ENSG00000237655,nan
ENSG00000197557,-1.2079438101546218
ENSG00000128655,-1.5512532262418437
ENSG00000155636,-0.7767122819554051
ENSG00000079156,-0.6314209543437089
ENSG00000223960,-1.166847099732302
ENSG00000180228,-1.8686626904288757
ENSG00000204311,-0.008683494219405929
ENSG00000079150,-0.4405473946879571
ENSG00000116095,-1.849896522754766
ENSG00000237298,7.83137568100577
ENSG00000155657,6.283410134879655
ENSG00000270956,-0.8926451525586216
ENSG00000270277,-0.10783207825794769
ENSG00000271011,3.976899757981453
ENSG00000270574,-0.5660614917201606
ENSG00000271141,-2.2127172148991563
ENSG00000267784,nan
ENSG00000163492,9.442290746298939
ENSG00000187231,1.467357759232026
ENSG00000144331,-0.3726601732256717
ENSG00000163510,4.253077040926611
ENSG00000170035,1.797283377413732
ENSG00000234663,2.8985512808025096
ENSG00000115232,5.037562664743059
ENSG00000188452,-0.7690725781956673
ENSG00000260742,7.547971265880756
ENSG00000138434,2.704051984534986
ENSG00000150722,0.13996869096256612
ENSG00000115252,2.0139691889229607
ENSG00000077232,-0.8104329182428021
ENSG00000162998,2.80173281600655
ENSG00000061676,-0.36430311115528313
ENSG00000162999,1.0149097761563923
ENSG00000163002,-1.5158189858435398
ENSG00000272800,-0.402342432382014
ENSG00000283839,0.7253968236448348
ENSG00000170396,-0.5921173404935283
ENSG00000226747,nan
ENSG00000188738,-0.03289532938116113
ENSG00000231646,8.348216012821347
ENSG00000237877,0.9239053061249016
ENSG00000259915,-0.3014995884798842
ENSG00000065548,0.9133597181355991
ENSG00000138448,4.527686513804851
ENSG00000144369,0.7585576144122433
ENSG00000064989,2.585097420047214
ENSG00000003436,6.799245492825498
ENSG00000144366,2.1470143891225164
ENSG00000174325,7.466179036227585
ENSG00000168542,7.02746562760268
ENSG00000204262,7.570251274002965
ENSG00000115368,-1.5432610521652799
ENSG00000138449,5.219600411152621
ENSG00000138381,1.7706720674385048
ENSG00000151687,-0.1672733899590679
ENSG00000128694,0.12896724212547767
ENSG00000253559,-0.7863826242637952
ENSG00000273240,-2.7122343712198878
ENSG00000128699,0.1930020143455065
ENSG00000064933,0.13504658967365504
ENSG00000187699,2.4374440953183827
ENSG00000138379,-0.8926088808414147
ENSG00000198130,-0.8845719006258028
ENSG00000151689,0.19517906819943126
ENSG00000151690,-1.2392150795340513
ENSG00000272979,-1.0310028081149027
ENSG00000189362,0.03859879190832455
ENSG00000233654,-1.6384951977165167
ENSG00000138386,1.9783446595780347
ENSG00000115419,1.1356101487711943
ENSG00000115415,0.40718797971857945
ENSG00000138378,0.42563334252286084
ENSG00000227542,-0.9822848844288243
ENSG00000128641,-0.8926904175411119
ENSG00000173559,5.505522744049892
ENSG00000168497,6.819511882751131
ENSG00000233766,nan
ENSG00000144339,nan
ENSG00000260142,nan
ENSG00000234919,-0.41990118906898855
ENSG00000196950,-0.2764949273293713
ENSG00000118997,1.1693306621512631
ENSG00000081320,3.809966712457255
ENSG00000272211,nan
ENSG00000138411,-0.3703375399405496
ENSG00000229056,-0.3753029066586112
ENSG00000282836,2.092207291228705
ENSG00000144395,-0.874457625230235
ENSG00000119041,-0.11073494329559753
ENSG00000197121,-0.15274186614131202
ENSG00000065413,1.33368811209557
ENSG00000231621,0.07096569441700866
ENSG00000225979,4.856408448108788
ENSG00000115524,-0.5316263667613246
ENSG00000115520,-0.5772214549025612
ENSG00000144381,-0.29860007734276844
ENSG00000115541,-0.5511998266674015
ENSG00000115540,-0.5229424746117473
ENSG00000162944,0.42624582130435895
ENSG00000222017,1.0831032590160905
ENSG00000247626,-0.600381390470203
ENSG00000115896,4.557731214626075
ENSG00000119042,0.008797757394692515
ENSG00000225953,-0.7643474206571556
ENSG00000226124,-1.089104771469014
ENSG00000178074,1.4255614984875422
ENSG00000162971,0.38561842318258827
ENSG00000162972,0.214667729618419
ENSG00000196141,0.6666922476003692
ENSG00000155729,-0.652167381260516
ENSG00000163535,-0.12348997125548708
ENSG00000138356,2.3771223926318257
ENSG00000082153,-1.6045597775436011
ENSG00000013441,0.919356753078835
ENSG00000240344,0.13484910907862696
ENSG00000196290,-1.8462313583714967
ENSG00000115942,-1.2020952916534144
ENSG00000183308,0.08438002257231043
ENSG00000155744,-0.06639351261536512
ENSG00000119013,-1.1268063110841955
ENSG00000003402,3.7389013219686786
ENSG00000226312,nan
ENSG00000003400,0.46885395485960846
ENSG00000064012,0.5552087635882031
ENSG00000155749,-0.344780782154125
ENSG00000115993,0.17480775431042644
ENSG00000082146,-0.7221215809202871
ENSG00000155754,5.433250036975593
ENSG00000155755,-0.903234846049143
ENSG00000082126,1.8703133808127421
ENSG00000003393,-1.65693666064151
ENSG00000138395,2.4061764683712816
ENSG00000273209,-0.018163022320200967
ENSG00000155760,-0.9201537535813589
ENSG00000182329,-1.4334724765679745
ENSG00000222035,-0.3601751986924833
ENSG00000231903,2.535706203724377
ENSG00000116030,-0.3647676726728365
ENSG00000055044,-0.5676964996181345
ENSG00000272966,-0.8941640888430651
ENSG00000273456,-0.2556686646489023
ENSG00000204217,2.48078895182747
ENSG00000138439,0.8353392288946019
ENSG00000163596,0.811690697660094
ENSG00000138442,0.7272596453422967
ENSG00000138380,0.6265380668257643
ENSG00000144426,1.0690493953412548
ENSG00000119004,0.8277181082270519
ENSG00000138443,-0.8389714772018344
ENSG00000256458,nan
ENSG00000173166,-0.359156119433297
ENSG00000178562,1.9083599746618494
ENSG00000163599,0.5867382288396068
ENSG00000163600,1.0946632863251966
ENSG00000116117,-0.43539888664359294
ENSG00000118257,2.575535064518615
ENSG00000114933,1.110728736485228
ENSG00000227946,-1.6034655279150312
ENSG00000023228,2.711408829292616
ENSG00000114942,-0.3318671758538692
ENSG00000183671,-1.070814570186844
ENSG00000204186,1.4344318547291444
ENSG00000114948,0.3263337961304686
ENSG00000138400,0.7367770926927256
ENSG00000118246,-0.984599453613646
ENSG00000229321,nan
ENSG00000144410,-0.6724897793352119
ENSG00000118263,4.584544277788177
ENSG00000234902,0.6416393610839773
ENSG00000118260,0.4611937657162469
ENSG00000144401,-0.172945601805412
ENSG00000224137,3.073634618776258
ENSG00000163249,-0.9063057072545561
ENSG00000272851,-0.7197416461366395
ENSG00000163251,2.942001710651275
ENSG00000178385,-0.7753062590347245
ENSG00000188674,nan
ENSG00000138413,-1.0133428804081732
ENSG00000231908,-0.48615701522089405
ENSG00000115020,-0.454582261096163
ENSG00000144407,4.84385496774139
ENSG00000078018,0.5034256265345638
ENSG00000197713,-0.32765138197145005
ENSG00000144445,-0.05015030300287363
ENSG00000272807,-0.5295796691271355
ENSG00000229127,7.366561064719808
ENSG00000115361,nan
ENSG00000115365,-1.2249396001991577
ENSG00000021826,6.5381297624213595
ENSG00000178568,-1.0128018040323126
ENSG00000030419,0.5202585785101312
ENSG00000270659,6.219840468183106
ENSG00000144451,1.0732117159930779
ENSG00000174453,nan
ENSG00000138376,-0.9961682355783243
ENSG00000229267,3.674129837869934
ENSG00000144452,0.14655982804394224
ENSG00000237571,nan
ENSG00000138363,-0.41410694806062776
ENSG00000115414,4.962436853939404
ENSG00000237525,nan
ENSG00000235770,-0.1645936696989579
ENSG00000226276,-0.42703944848914405
ENSG00000118242,-0.16800458544560284
ENSG00000115425,-1.8226671244787376
ENSG00000163449,0.6156286674608894
ENSG00000079246,-2.099817329872902
ENSG00000260804,1.8162455510109645
ENSG00000144583,0.7458717557080039
ENSG00000138375,0.4553342656796013
ENSG00000241520,-0.7712338273269099
ENSG00000197756,-2.4526972294296665
ENSG00000225794,nan
ENSG00000115457,1.220686277436778
ENSG00000115461,-0.48121274294452787
ENSG00000236886,1.1368724149758527
ENSG00000229352,-1.1755630421296641
ENSG00000118245,-0.7919337512379189
ENSG00000223874,-0.6520439397522528
ENSG00000259855,-5.254777752981375
ENSG00000231672,-1.4078698458864851
ENSG00000079308,4.9739341151140755
ENSG00000188282,-0.8729026464466876
ENSG00000180871,3.6153987197196233
ENSG00000163464,nan
ENSG00000163466,-0.6823975842168924
ENSG00000179921,0.3455738503689036
ENSG00000127837,-0.10272737115884041
ENSG00000127838,1.4808867045658993
ENSG00000135926,-0.14982011003449625
ENSG00000158428,-0.5977105066487264
ENSG00000018280,0.31986997681952717
ENSG00000144579,3.5262850354183928
ENSG00000273361,1.5408711926525607
ENSG00000127831,-1.2284050428179532
ENSG00000135913,-0.40625210285107
ENSG00000144580,0.8231866172106759
ENSG00000115556,1.9924638869221114
ENSG00000273466,-0.3949418989390228
ENSG00000115568,-0.20620550323158915
ENSG00000074582,0.3648146690165864
ENSG00000163481,0.09887141592759359
ENSG00000163482,-0.679645855194647
ENSG00000135912,0.21694718436079133
ENSG00000135929,1.1413951168831113
ENSG00000272555,1.397151471938244
ENSG00000115592,8.340330110203402
ENSG00000115596,2.2694707747745486
ENSG00000135925,1.6121641562574656
ENSG00000171450,-1.8822154215447124
ENSG00000163499,7.534345719346794
ENSG00000224090,-0.9040323046015222
ENSG00000181378,-1.5282376474343844
ENSG00000163501,-2.3574604923596603
ENSG00000272644,-0.2982010767286691
ENSG00000187736,-1.3151850680632615
ENSG00000213901,0.4749317532549359
ENSG00000115649,0.21089759734245164
ENSG00000144567,-0.05087328534665389
ENSG00000158552,0.005709391686422295
ENSG00000115657,0.6749803992192115
ENSG00000284820,nan
ENSG00000198925,1.0665616493318602
ENSG00000163516,1.4659888583917755
ENSG00000163521,-0.35393999212488964
ENSG00000115661,-2.244254480016368
ENSG00000127824,0.8609174870517017
ENSG00000135924,1.5833451605318702
ENSG00000054356,-1.2946291346193255
ENSG00000230432,-2.295206439524574
ENSG00000182698,nan
ENSG00000123992,-0.09701044474592324
ENSG00000229525,-1.426254169000728
ENSG00000175084,1.73975218985488
ENSG00000072195,0.1575313479580519
ENSG00000268603,-0.8219622674081307
ENSG00000144591,0.2646591616926258
ENSG00000072182,2.9724014478748826
ENSG00000123989,1.9462109709536721
ENSG00000188760,0.5742823625494573
ENSG00000268896,nan
ENSG00000124006,-1.211642278721817
ENSG00000269068,-0.8708032663291988
ENSG00000123999,0.9274885495477884
ENSG00000144589,1.3008929012400952
ENSG00000228973,8.884011276977821
ENSG00000114923,0.05008861773961531
ENSG00000267919,-0.9009747839938134
ENSG00000116106,0.396240348833704
ENSG00000272944,nan
ENSG00000135903,0.35741724693125343
ENSG00000267034,-0.12094775202613779
ENSG00000163082,-1.1590297668792242
ENSG00000261428,0.4745103829834434
ENSG00000116120,-1.29831289408184
ENSG00000124003,nan
ENSG00000123983,2.6276680525783593
ENSG00000152049,-0.14415398029601248
ENSG00000231189,nan
ENSG00000171951,4.250007207325155
ENSG00000152056,-0.36730538701881543
ENSG00000085449,1.178953492614398
ENSG00000135900,-1.6801192498012572
ENSG00000228802,-1.1780093355384307
ENSG00000135919,5.55378188201847
ENSG00000124019,0.2776476968809058
ENSG00000274629,0.1860360515564134
ENSG00000036257,-0.8349044089311741
ENSG00000135905,2.5199245659019778
ENSG00000273301,1.5345068027655968
ENSG00000235070,nan
ENSG00000169047,0.4162081296552501
ENSG00000272622,-1.229839312521773
ENSG00000144468,-0.10515503484936713
ENSG00000081052,4.882327225699445
ENSG00000169031,0.7379737483902791
ENSG00000236432,-0.8573769646418918
ENSG00000168958,-1.164186180894711
ENSG00000173744,-0.1841318610677567
ENSG00000236116,nan
ENSG00000135917,0.7262366172340715
ENSG00000115009,-1.0116982641025116
ENSG00000232023,-0.6937387300977951
ENSG00000153823,3.7099018928700715
ENSG00000187957,-0.8087513732050783
ENSG00000153827,1.6079803574241056
ENSG00000153832,0.0442356271379437
ENSG00000163053,-0.7763217184211422
ENSG00000135899,-0.4568735550393979
ENSG00000079263,1.7768870111805095
ENSG00000185404,5.159820107870678
ENSG00000067066,1.5128107058266025
ENSG00000226125,nan
ENSG00000135932,-2.3552276503647414
ENSG00000135916,1.971901085778928
ENSG00000135898,1.4678286724714735
ENSG00000238062,1.5041893968741646
ENSG00000204128,-1.5953341270920178
ENSG00000173692,-0.25148442095891044
ENSG00000135914,-0.6391750662829747
ENSG00000135931,-1.6076524898401694
ENSG00000156966,-1.3943964780987794
ENSG00000115053,-0.5927625357253956
ENSG00000181798,-0.7532028295343408
ENSG00000171596,0.27548561900202356
ENSG00000187514,-1.835081949983052
ENSG00000156973,-2.4755747210869763
ENSG00000144524,0.2095461390383258
ENSG00000163273,-0.6796842542502877
ENSG00000144535,0.373210431876821
ENSG00000163283,nan
ENSG00000171551,1.2694649041027346
ENSG00000221944,-2.205982402503089
ENSG00000135930,-1.1017081938990594
ENSG00000115468,2.0082231370375987
ENSG00000204120,1.126008777051982
ENSG00000115474,-0.016578722006855923
ENSG00000182600,0.3339607457156674
ENSG00000066248,-1.526050307078997
ENSG00000168918,4.8865723611063
ENSG00000085978,0.32700307687727587
ENSG00000130561,-0.8313240438663477
ENSG00000259793,-1.4428229454913672
ENSG00000077044,0.48151815985378105
ENSG00000085982,0.6364280201099272
ENSG00000185038,-1.3152019042622114
ENSG00000123485,-1.907022806904025
ENSG00000144481,-1.280849638873328
ENSG00000072080,nan
ENSG00000231682,0.798835890820238
ENSG00000188042,3.676944379949202
ENSG00000130147,-1.3080624383067851
ENSG00000157985,-1.0766363065348408
ENSG00000168505,nan
ENSG00000233611,nan
ENSG00000132321,3.4792691249076815
ENSG00000270540,nan
ENSG00000144476,0.5259822865931314
ENSG00000227252,-0.30017098993941876
ENSG00000198612,-1.4982238166604702
ENSG00000224132,-0.06351464407752841
ENSG00000163359,10.577563337973777
ENSG00000222022,-1.1089138075775273
ENSG00000222032,nan
ENSG00000115648,-0.297387800127962
ENSG00000071677,-0.32341837765962433
ENSG00000124839,-0.6928905242225736
ENSG00000234949,-2.027008102755068
ENSG00000124831,1.6263866282396162
ENSG00000177483,4.330505958226497
ENSG00000132329,0.25902932636644443
ENSG00000184182,0.037676413439182564
ENSG00000132330,1.667586954817254
ENSG00000144488,1.8406875365360733
ENSG00000168427,2.3426436372191275
ENSG00000178752,0.3519457516000126
ENSG00000132323,1.9915966497784305
ENSG00000144485,0.31619634138109437
ENSG00000132326,-1.434675768578813
ENSG00000283635,-0.17237175006012043
ENSG00000232306,nan
ENSG00000204104,1.0128289798453274
ENSG00000065802,-0.8272026544625197
ENSG00000233608,0.07999986544665633
ENSG00000227744,nan
ENSG00000068024,2.1657054577267716
ENSG00000222020,-1.1832673947532761
ENSG00000130414,1.0141618481903452
ENSG00000172428,-0.6972114868623991
ENSG00000178602,2.9942882334132026
ENSG00000063660,1.9462576413999844
ENSG00000144504,-1.2254453526153122
ENSG00000188542,-0.708057823023284
ENSG00000142327,3.50994151471674
ENSG00000260942,2.9145360603901094
ENSG00000142330,1.6447401735381009
ENSG00000178623,0.8702124608836178
ENSG00000130294,-0.5438228041241043
ENSG00000172482,0.4339581802487759
ENSG00000172478,1.8897167072303138
ENSG00000226321,-0.2670893323148477
ENSG00000162804,3.7342313759655594
ENSG00000229996,0.12231489773034147
ENSG00000122085,-1.5241996276787442
ENSG00000115687,-1.1344631652923671
ENSG00000115685,0.2661762119699294
ENSG00000146205,-0.7237498887886791
ENSG00000115677,-0.4497709323041184
ENSG00000168385,-1.4263025306039971
ENSG00000006607,-1.364615011776327
ENSG00000115694,-0.050851350961910534
ENSG00000234235,-1.9763019641239614
ENSG00000176720,1.2881046473750672
ENSG00000273113,2.3320567079519607
ENSG00000176946,0.10170876115354281
ENSG00000168397,1.511584297099185
ENSG00000168393,-0.9930204928111221
ENSG00000168395,-0.4713991827241135
ENSG00000180902,-0.5011335134945485
ENSG00000215692,nan
ENSG00000234793,nan
ENSG00000224272,nan
ENSG00000204099,-1.80331589055572
ENSG00000188389,1.0894332578407446
ENSG00000188011,3.7643361080548043
ENSG00000216921,2.947226351190519
ENSG00000237940,-1.3467851476557606
ENSG00000226423,nan
ENSG00000261186,-0.10127644168939173
ENSG00000134121,0.6857285859772622
ENSG00000235158,nan
ENSG00000134115,1.4843724604512598
ENSG00000144619,3.0755831149272788
ENSG00000091181,-0.04441149466669409
ENSG00000072756,-2.0815923935226315
ENSG00000113851,-0.9076762178109689
ENSG00000271870,-1.4591245997611086
ENSG00000223727,0.4095853466620604
ENSG00000144455,-1.5547005608447302
ENSG00000175928,-0.8810831474726863
ENSG00000170364,-1.3646946746557311
ENSG00000150995,3.627898830022735
ENSG00000235947,-0.27369595764805676
ENSG00000235978,-1.5051017939213973
ENSG00000235831,-1.0593392042112069
ENSG00000134107,0.14233035570162678
ENSG00000134108,-1.2776497821443165
ENSG00000233912,3.9278237645233913
ENSG00000134109,0.26910108044641845
ENSG00000229642,nan
ENSG00000196277,3.4934436603728463
ENSG00000270207,nan
ENSG00000227110,-1.2403108527905238
ENSG00000071282,4.080171693709235
ENSG00000125046,1.72234782648586
ENSG00000180914,-1.6326967960079433
ENSG00000070950,-0.059824488145872295
ENSG00000196220,1.4160116080307092
ENSG00000235830,10.203768925480718
ENSG00000254485,-1.2386996052969215
ENSG00000206573,-1.053424799503087
ENSG00000134077,-0.009013865740656404
ENSG00000168137,2.3375350616029547
ENSG00000163719,0.44255145802030427
ENSG00000144550,-0.18079643392148215
ENSG00000156983,-1.6033069258705872
ENSG00000114026,-0.21539363418943522
ENSG00000134072,3.4756669671820646
ENSG00000171148,-0.821358068864056
ENSG00000241553,-0.14151350330691395
ENSG00000214021,3.411065393867145
ENSG00000269886,0.6638404770661
ENSG00000156990,-0.8342540914107553
ENSG00000187288,3.5348756231137823
ENSG00000171135,-1.2684685782507223
ENSG00000163701,-1.9337772730045084
ENSG00000163702,1.012326655237578
ENSG00000163703,0.37289471788247314
ENSG00000163704,-1.969371930177739
ENSG00000230082,-1.7915901344800307
ENSG00000269982,-0.6904176968755215
ENSG00000125037,-1.2071872993467463
ENSG00000206567,0.12397905687016808
ENSG00000144554,-0.09966582471110293
ENSG00000163705,3.9740094403457222
ENSG00000254999,0.01803848445411808
ENSG00000134086,2.1954962073384183
ENSG00000134070,1.1892291762178844
ENSG00000157014,2.1847301972171955
ENSG00000231177,-0.15925134161106505
ENSG00000157017,2.159139992537486
ENSG00000240288,0.1565937160109497
ENSG00000157020,-1.4244443554917061
ENSG00000157087,nan
ENSG00000132164,1.0824760146051726
ENSG00000157103,0.15270777686553952
ENSG00000196639,2.1190853891483674
ENSG00000197548,3.9411535394958723
ENSG00000144560,-1.4800061438817806
ENSG00000272483,nan
ENSG00000144559,-0.30606202812255595
ENSG00000157152,8.287556768862972
ENSG00000157150,1.8139525606841391
ENSG00000132170,1.0077331558979101
ENSG00000154743,2.3164458980389155
ENSG00000225526,0.3909776600180572
ENSG00000075975,-1.1068327636130608
ENSG00000132155,-0.577640373261052
ENSG00000088726,-1.4458463886881276
ENSG00000144712,-0.6485152412776339
ENSG00000272263,nan
ENSG00000144713,-2.398988410006164
ENSG00000144711,-1.2781557525614715
ENSG00000132182,-2.013780611247817
ENSG00000244502,-0.8426755356781682
ENSG00000163517,-1.1099598622332907
ENSG00000163520,11.411862126117095
ENSG00000224514,nan
ENSG00000154764,-1.4188261743945236
ENSG00000163528,-2.7471968424765003
ENSG00000170876,-0.4522885447234563
ENSG00000268279,nan
ENSG00000228242,-0.42028620307079245
ENSG00000154767,-0.6966892853995983
ENSG00000170860,-1.4298277453235142
ENSG00000255021,nan
ENSG00000131389,0.9065692899249714
ENSG00000144596,0.9477530528836045
ENSG00000235629,nan
ENSG00000154781,0.9582177237783461
ENSG00000154783,2.8005841868294987
ENSG00000225733,-0.05329481851305102
ENSG00000177463,-0.4053557668516307
ENSG00000131368,-1.8925364212955174
ENSG00000131381,-2.1345230137677245
ENSG00000131375,-1.8174655482305582
ENSG00000224660,0.15590781921294244
ENSG00000131370,2.3540809492072756
ENSG00000206562,1.1254312501946933
ENSG00000144597,-1.9338861821137057
ENSG00000249786,1.1445365038131752
ENSG00000206561,-0.6238039469435542
ENSG00000131373,-0.852191024625077
ENSG00000169814,-0.11364716631069945
ENSG00000206560,-1.8765942615479791
ENSG00000131386,3.0164278694577105
ENSG00000154813,-1.3856745655251883
ENSG00000154814,-1.4540352080967682
ENSG00000131378,2.0624683779234325
ENSG00000271964,0.0827384174274792
ENSG00000272498,-0.6315618985071131
ENSG00000272529,0.0
ENSG00000092345,-0.03704943275003645
ENSG00000154822,0.38710707456098636
ENSG00000131374,1.4252521772944806
ENSG00000182568,0.2001666583548422
ENSG00000183960,-0.09888891214794743
ENSG00000163576,0.8510651675387433
ENSG00000144566,-1.458707433934827
ENSG00000114166,2.271820227474983
ENSG00000129810,-1.2915584447874067
ENSG00000151789,2.3057882145500206
ENSG00000233153,nan
ENSG00000182247,-1.1163174942324838
ENSG00000170142,-0.6330935738597316
ENSG00000197885,-1.831164831575258
ENSG00000174748,-2.3052693214290723
ENSG00000174738,-1.795815569389298
ENSG00000151090,0.5522429425257475
ENSG00000272554,nan
ENSG00000077092,0.23080574326314787
ENSG00000077097,0.48870810756071564
ENSG00000151092,-1.8159515834442628
ENSG00000151093,-0.6811293143671006
ENSG00000163491,-1.3068810510076507
ENSG00000033867,2.128889880591274
ENSG00000271943,-0.32858449144583657
ENSG00000272282,1.1408546112857625
ENSG00000163508,1.120336642088924
ENSG00000225548,nan
ENSG00000187118,-1.7906529158884408
ENSG00000163512,-0.04072003641568647
ENSG00000206559,1.3394279418973742
ENSG00000144642,6.4816271829446235
ENSG00000235904,3.039250255801524
ENSG00000227260,nan
ENSG00000163513,12.038283613643554
ENSG00000144644,nan
ENSG00000163527,-0.8721976539120326
ENSG00000144645,2.2149694070833332
ENSG00000197385,3.0696666615479975
ENSG00000152642,-0.9583577806536454
ENSG00000170293,0.03150619719498012
ENSG00000153551,3.770643595336201
ENSG00000091317,2.6897583919838848
ENSG00000144635,0.9058350569061746
ENSG00000182973,-0.37156963703216045
ENSG00000206557,1.4394745688665385
ENSG00000183813,4.865067626114949
ENSG00000170266,-0.6328546792269647
ENSG00000188167,0.9577541736743508
ENSG00000170275,-0.44445175290777883
ENSG00000173705,0.9690376149718929
ENSG00000153558,-1.4296084993633285
ENSG00000153560,-1.1151699364714505
ENSG00000163539,0.1274209543881706
ENSG00000271324,-1.261161646862906
ENSG00000271643,2.4617805674345155
ENSG00000271020,3.673852307410853
ENSG00000170248,-0.7558043509795551
ENSG00000172995,2.4738613354093015
ENSG00000144681,1.496088493317169
ENSG00000163673,-0.8392366144616463
ENSG00000279727,nan
ENSG00000168016,-1.32981208677399
ENSG00000272334,1.9429369632336346
ENSG00000178567,0.7730624277428246
ENSG00000076242,-0.09515683476934989
ENSG00000093167,-1.6260376384195991
ENSG00000271993,-1.0917413873363777
ENSG00000271653,nan
ENSG00000270194,-1.4901177776450039
ENSG00000144674,2.093036675088574
ENSG00000144668,2.1166032960564958
ENSG00000144677,-0.23417886934002655
ENSG00000136059,2.4412150865556272
ENSG00000187091,0.7832646431343683
ENSG00000008226,-0.21802260584804917
ENSG00000060971,-0.7499754132353981
ENSG00000172936,-1.1748599598143072
ENSG00000172939,0.0991898189514563
ENSG00000144671,6.29153841463843
ENSG00000093217,-1.4456616359784724
ENSG00000229589,-1.1228412245393693
ENSG00000114739,-0.036441832297648746
ENSG00000157036,0.7203215552245685
ENSG00000183873,-4.5283638379786
ENSG00000168356,2.4888114665797105
ENSG00000114742,1.3383089403274278
ENSG00000114745,-0.3499215784546698
ENSG00000168026,3.1668228839516583
ENSG00000144655,-0.19362720181332319
ENSG00000284669,nan
ENSG00000283849,-0.868037122102303
ENSG00000168334,0.0
ENSG00000168329,7.163971425444954
ENSG00000179934,3.423526480053607
ENSG00000144659,-1.71539357570564
ENSG00000168028,-2.15115155516713
ENSG00000168314,-0.06155525305225335
ENSG00000170011,-1.5047932009458742
ENSG00000114784,-2.262093541758373
ENSG00000223797,-0.22395433414543617
