Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000114346,ECT2,0.6922854590294123,0.8171308249644051,0.05483781639058855,0.39179805252160765,-0.8171308249644051,0.05483781639058855
ENSG00000169760,NLGN1,0.0,-4.765472402882828,0.0720432738342758,0.005790119002782379,4.765472402882828,0.07204327383425839
ENSG00000177694,NAALADL2,0.05185765002144185,0.2986579345368865,0.8197102909363967,0.04053083301947665,-0.2986579345368865,0.8197102909363967
ENSG00000223715,LINC01208,0.02040300984450171,1.1024240611098257,0.3120032694647886,0.007720158670376506,-1.1024240611098257,0.3120032694647886
ENSG00000232461,AC092920.1,0.001983625957104333,0.23452759711717164,0.8923262067112484,0.0,-0.23452759711717164,0.8923262067112484
ENSG00000228308,LINC01209,0.00028337513672919046,-3.7654724028828284,0.05861618861835816,0.005790119002782379,3.7654724028828284,0.05861618861835816
ENSG00000177565,TBL1XR1,3.178052158417871,0.43868477841406595,0.362559470806796,2.346928235794458,-0.43868477841406595,0.362559470806796
ENSG00000203645,LINC00501,0.00028337513672919046,-3.3504349036039844,0.2528003358266891,0.003860079335188253,3.3504349036039844,0.2528003358266891
ENSG00000228221,LINC00578,0.03117126504021095,0.8590184620249648,0.49844944896926463,0.015440317340753011,-0.8590184620249648,0.49844944896926463
ENSG00000236385,AC026355.2,0.03003776449329419,0.9759945835183181,0.2718386245857819,0.013510277673158886,-0.9759945835183181,0.2718386245857819
ENSG00000228561,AC026355.1,0.8118697667291306,0.6004094186558093,0.2082421838399699,0.534620987923573,-0.6004094186558093,0.2082421838399699
ENSG00000223930,AC109779.1,0.00028337513672919046,-1.7654724028828284,1.0,0.0,1.7654724028828284,1.0
ENSG00000197584,KCNMB2,0.00028337513672919046,-2.7654724028828284,0.5423159088746002,0.0019300396675941264,2.7654724028828284,0.5423159088746002
ENSG00000237978,KCNMB2-AS1,0.0011335005469167618,-1.4435443079954666,0.7988882468451673,0.0019300396675941264,1.4435443079954666,0.7988882468451673
ENSG00000172667,ZMAT3,0.22584998397316478,-1.1025073901603997,0.0004239384369299211,0.4844399565661257,1.1025073901603997,0.0004239384369299211
ENSG00000121879,PIK3CA,0.3785891826701984,-0.19446984400651313,0.7293011018133898,0.43232888554108434,0.19446984400651313,0.7293011018133898
ENSG00000171121,KCNMB3,0.09691429676138313,-0.04384735485110891,1.0,0.09843202304730045,0.04384735485110891,1.0
ENSG00000121864,ZNF639,0.49392286331897894,0.3806601024377212,0.5377825201735736,0.3782877748484488,-0.3806601024377212,0.5377825201735736
ENSG00000260743,AC007823.1,0.004250627050937857,0.23452759711717164,0.9636869769668556,0.0019300396675941264,-0.23452759711717164,0.9636869769668556
ENSG00000171109,MFN1,0.5092251207023553,0.25228903628151234,0.7550924652497625,0.4265387665383019,-0.25228903628151234,0.7550924652497625
ENSG00000114450,GNB4,0.5976381633618626,-0.3149021565563619,0.4734295737076075,0.7430652720237386,0.3149021565563619,0.4734295737076075
ENSG00000242539,AC007620.2,0.001983625957104333,-1.3504349036039844,0.6431507239796843,0.003860079335188253,1.3504349036039844,0.6431507239796843
ENSG00000272699,AC007620.3,0.0005667502734583809,-2.1805099021616723,0.6398260718167633,0.0019300396675941264,2.1805099021616723,0.6398260718167633
ENSG00000136518,ACTL6A,1.0255346198229403,0.6987495744696551,0.11094892846896526,0.6311229713032793,-0.6987495744696551,0.11094892846896526
ENSG00000272910,AC090425.2,0.0011335005469167618,-1.4435443079954666,0.7988882468451673,0.0019300396675941264,1.4435443079954666,0.7988882468451673
ENSG00000272660,AC090425.1,0.007084378418229761,-0.6499951854628927,0.7549929191295951,0.009650198337970633,0.6499951854628927,0.7549929191295951
ENSG00000136522,MRPL47,0.992379728825625,0.5130478430320629,0.3071033113841212,0.6948142803338855,-0.5130478430320629,0.3071033113841212
ENSG00000136521,NDUFB5,1.4639159563429978,0.44551745371284385,0.3882429021713412,1.0750320948499283,-0.44551745371284385,0.3882429021713412
ENSG00000058056,USP13,0.15075557273992932,0.025732779181445675,1.0,0.14668301473715362,-0.025732779181445675,1.0
ENSG00000114757,PEX5L,0.0017002508203751428,0.04188251917477537,1.0,0.0,-0.04188251917477537,1.0
ENSG00000270178,AC007687.1,0.005384127597854618,1.5564556920045334,0.4568568215117454,0.0,-1.5564556920045334,0.4568568215117454
ENSG00000163728,TTC14,0.6421280598283455,-0.16965051252528635,0.7604053220731084,0.7218348356802032,0.16965051252528635,0.7604053220731084
ENSG00000284862,CCDC39,0.0017002508203751428,-1.5430799815463807,0.5837004228591337,0.003860079335188253,1.5430799815463807,0.5837004228591337
ENSG00000145075,CCDC39,0.0008501254101875714,-1.7654724028828284,0.6721755087350143,0.0019300396675941264,1.7654724028828284,0.6721755087350143
ENSG00000285336,AC108734.4,0.0008501254101875714,-2.3504349036039844,0.42334186487181563,0.003860079335188253,2.3504349036039844,0.42334186487181563
ENSG00000114416,FXR1,1.6622785520534311,0.5830098723462238,0.20666090389873887,1.1097728088666228,-0.5830098723462238,0.20666090389873887
ENSG00000205981,DNAJC19,1.9232670529810156,0.7883727641591557,0.05441979263443912,1.113632888201811,-0.7883727641591557,0.05441979263443912
ENSG00000181449,SOX2,0.005384127597854618,-1.2508992300530712,0.3943228573564427,0.011580238005564758,1.2508992300530712,0.3943228573564427
ENSG00000058063,ATP11B,0.31823027854688085,-0.30347142463339827,0.5278401177249507,0.39179805252160765,0.30347142463339827,0.5278401177249507
ENSG00000273261,AC092953.2,0.008217878965146523,2.1414181927256903,0.22744186821031806,0.0,-2.1414181927256903,0.22744186821031806
ENSG00000043093,DCUN1D1,0.6908685833457663,0.19658279298073655,0.8578172406690893,0.6021723762893675,-0.19658279298073655,0.8578172406690893
ENSG00000078070,MCCC1,0.5182931250776893,0.5643608900898796,0.26653251486736196,0.3493371798345369,-0.5643608900898796,0.26653251486736196
ENSG00000243368,MCCC1-AS1,0.0014168756836459523,-0.1805099021616723,1.0,0.0,0.1805099021616723,1.0
ENSG00000078081,LAMP3,0.09436392053082042,-1.6105868009046578,5.996061499653654e-07,0.2875759104715248,1.6105868009046578,5.996061499653654e-07
ENSG00000053524,MCF2L2,0.008784629238604904,-0.572827324940433,0.7951974595613429,0.011580238005564758,0.572827324940433,0.7951974595613429
ENSG00000176597,B3GNT5,0.028337513672919045,-0.4995783429097944,0.6456858055858614,0.03860079335188253,0.4995783429097944,0.6456858055858614
ENSG00000172578,KLHL6,0.08104528910454847,-1.3687498009840673,6.753239356297173e-05,0.20844428410016566,1.3687498009840673,6.753239356297173e-05
ENSG00000114796,KLHL24,0.5826192811152155,-0.02124116972807455,1.0,0.5905921382838026,0.02124116972807455,1.0
ENSG00000163872,YEATS2,0.35705267227877996,-0.027362266775681876,1.0,0.36284745750769576,0.027362266775681876,1.0
ENSG00000233885,YEATS2-AS1,0.0034005016407502855,-0.6499951854628918,0.9508740993759296,0.003860079335188253,0.6499951854628918,0.9508740993759296
ENSG00000175193,PARL,0.8161203937800685,0.18772273116901012,0.8747898551195274,0.7160447166774209,-0.18772273116901012,0.8747898551195274
ENSG00000114770,ABCC5,6.951475479103771,0.7407573047353573,0.05758887385066749,4.165025602668125,-0.7407573047353573,0.05758887385066749
ENSG00000178084,HTR3C,0.00028337513672919046,-1.7654724028828284,1.0,0.0,1.7654724028828284,1.0
ENSG00000186038,HTR3E,0.0005667502734583809,-1.1805099021616723,1.0,0.0,1.1805099021616723,1.0
ENSG00000273181,AC131235.4,0.01218513087935519,0.693959215754469,0.6248481648598735,0.005790119002782379,-0.693959215754469,0.6248481648598735
ENSG00000272721,AC131235.3,0.026353887715814713,0.08867673065371573,1.0,0.023160476011129517,-0.08867673065371573,1.0
ENSG00000145191,EIF2B5,1.6849485629917664,-0.00888575603128472,1.0,1.696504867815237,0.00888575603128472,1.0
ENSG00000161202,DVL3,1.4301943150722243,0.2529354390757182,0.7330322053360028,1.2004846732435466,-0.2529354390757182,0.7330322053360028
ENSG00000161203,AP2M1,4.006357683077295,-0.014253548699805219,1.0,4.051153262280072,0.014253548699805219,1.0
ENSG00000161204,ABCF3,0.8841304265950742,0.141880520895289,0.9467323197857388,0.8009664620515624,-0.141880520895289,0.9467323197857388
ENSG00000145198,VWA5B2,0.04278964564610776,0.23452759711717164,0.91309778983711,0.03474071401669428,-0.23452759711717164,0.91309778983711
ENSG00000214160,ALG3,1.4710003347612275,0.0010630182817792377,1.0,1.4706902267067243,-0.0010630182817792377,1.0
ENSG00000284753,EEF1AKMT4,0.38765718704553254,0.17770089740867312,0.8957025417013994,0.3416170211641604,-0.17770089740867312,0.8957025417013994
ENSG00000163888,CAMK2N2,0.03173801531366933,0.05470655953235948,1.0,0.028950595013911895,-0.05470655953235948,1.0
ENSG00000175166,PSMD2,3.4367736582516217,0.08559657687385447,1.0,3.2424666415581322,-0.08559657687385447,1.0
ENSG00000114867,EIF4G1,4.494046293388231,-0.09429727924693188,0.9339626677175611,4.803868732641781,0.09429727924693188,0.9339626677175611
ENSG00000175182,FAM131A,0.2343512380750405,0.4522811236500983,0.45578935035573265,0.16984349074828312,-0.4522811236500983,0.45578935035573265
ENSG00000114859,CLCN2,0.1773928355924732,0.7194943078616061,0.17689133696890041,0.10615218171767696,-0.7194943078616061,0.17689133696890028
ENSG00000163882,POLR2H,2.3786508977048246,0.4134166783160329,0.3916247548178788,1.787216732192161,-0.4134166783160329,0.3916247548178788
ENSG00000090534,THPO,0.26580587825198065,0.43708360279945024,0.48823442187754273,0.19493400642700676,-0.43708360279945024,0.48823442187754273
ENSG00000090539,CHRD,2.4115224135654105,0.40699748375084477,0.40414116848657095,1.8200274065412612,-0.40699748375084477,0.4041411684865645
ENSG00000224153,LINC02054,0.0017002508203751428,-0.9581174808252246,1.0,0.0019300396675941264,0.9581174808252246,1.0
ENSG00000230215,LINC01840,0.00028337513672919046,-1.7654724028828284,1.0,0.0,1.7654724028828284,1.0
ENSG00000182580,EPHB3,0.4740866037479356,0.11072139550277305,1.0,0.4381190045438667,-0.11072139550277305,1.0
ENSG00000177383,MAGEF1,1.35113265192478,0.8727980825865718,0.029274351542769618,0.7372751530209563,-0.8727980825865718,0.029274351542769618
ENSG00000272970,AC107294.2,0.003967251914208666,-0.8585818072743097,0.8110482336894708,0.005790119002782379,0.8585818072743097,0.8110482336894708
ENSG00000273403,AC107294.3,0.0014168756836459523,-1.1805099021616723,0.8516440519737268,0.0019300396675941264,1.1805099021616723,0.8516440519737268
ENSG00000272922,AC107294.1,0.0011335005469167618,-0.4435443079954666,1.0,0.0,0.4435443079954666,1.0
ENSG00000156931,VPS8,0.5834694065254031,0.28295428711967074,0.6922799408703915,0.47864983756334334,-0.28295428711967074,0.6922799408703915
ENSG00000187068,C3orf70,0.08189541451473605,-0.14015216454553192,0.925013647801512,0.08878182470932981,0.14015216454553192,0.925013647801512
ENSG00000113790,EHHADH,0.03485514181769042,-0.6186310145535581,0.3861129927391123,0.052111071025041415,0.6186310145535581,0.3861129927391123
ENSG00000073803,MAP3K13,0.5262276289061066,0.5090998827786678,0.333295979127488,0.3686375765104781,-0.5090998827786678,0.333295979127488
ENSG00000163900,TMEM41A,0.46756897560316424,0.3163216882808184,0.6431507239796843,0.37442769551326055,-0.3163216882808184,0.6431507239796843
ENSG00000163898,LIPH,0.07056040904556841,1.1128490405289182,0.07301144686204356,0.030880634681506022,-1.1128490405289182,0.07301144686204356
ENSG00000163904,SENP2,0.6968194612170793,0.6724217100528582,0.14199661755130247,0.43618896487627257,-0.6724217100528582,0.14199661755130247
ENSG00000073792,IGF2BP2,0.03287151586058609,-0.48007018402058055,0.5560997928384175,0.044390912354664906,0.48007018402058055,0.5560997928384175
ENSG00000136527,TRA2B,2.06523799648234,0.13677437356552413,0.9077317059537628,1.8798586362366791,-0.13677437356552413,0.9077317059537628
ENSG00000244405,ETV5,0.10513217572652965,-0.7498755478318104,0.09243049641467685,0.1756336097510655,0.7498755478318104,0.09243049641467685
ENSG00000058866,DGKG,0.010768255195709236,-0.9395018026578779,0.423754559541592,0.019300396675941266,0.9395018026578779,0.423754559541592
ENSG00000213139,CRYGS,0.10768255195709237,0.026815071085833253,1.0,0.10422214205008283,-0.026815071085833253,1.0
ENSG00000113838,TBCCD1,0.17427570908845214,0.29186077218312256,0.7330322053360028,0.14089289573437122,-0.29186077218312256,0.7330322053360028
ENSG00000090520,DNAJB11,0.9694263427505605,0.43599283049855303,0.41466042041828555,0.7160447166774209,-0.43599283049855303,0.41466042041828555
ENSG00000197099,AC068631.1,0.00028337513672919046,-2.7654724028828284,0.5423159088746002,0.0019300396675941264,2.7654724028828284,0.5423159088746002
ENSG00000113889,KNG1,0.0008501254101875714,-3.087400497770191,0.06946247400655764,0.007720158670376506,3.087400497770191,0.06946247400655764
ENSG00000263826,AC112907.3,0.003117126504021095,-0.1805099021616723,1.0,0.0019300396675941264,0.1805099021616723,1.0
ENSG00000156976,EIF4A2,5.511079659109296,0.42326770507841927,0.3776173473269486,4.114844571310678,-0.42326770507841927,0.3776173473269486
ENSG00000163918,RFC4,0.4358309602894949,0.6827537610465875,0.14804552147359118,0.2702055534631777,-0.6827537610465875,0.14804552147359118
ENSG00000232233,LINC02043,0.0034005016407502855,-0.6499951854628918,0.9508740993759296,0.003860079335188253,0.6499951854628918,0.9508740993759296
ENSG00000181092,ADIPOQ,0.02465363689543957,-2.949896974020256,1.3758710572284579e-14,0.1910739270918185,2.949896974020256,1.3758710572284579e-14
ENSG00000073849,ST6GAL1,0.7971342596192127,-0.2139563852548148,0.6607068982541892,0.9244890007775866,0.2139563852548148,0.6607068982541892
ENSG00000163923,RPL39L,0.9416555793510999,0.714063743425354,0.10188138112057255,0.5732217812754555,-0.714063743425354,0.10188138112057255
ENSG00000127241,MASP1,0.0008501254101875714,-2.7654724028828284,0.16097782497656335,0.005790119002782379,2.7654724028828284,0.16097782497656335
ENSG00000283175,AC007920.2,0.0005667502734583809,-2.1805099021616723,0.6524416730502225,0.0019300396675941264,2.1805099021616723,0.6524416730502225
ENSG00000136514,RTP4,1.1198985403537607,0.7528072852712534,0.07582508814829575,0.6639336456523794,-0.7528072852712534,0.07582508814829575
ENSG00000228952,LINC02041,0.0005667502734583809,-1.1805099021616723,1.0,0.0,1.1805099021616723,1.0
ENSG00000157005,SST,0.011051630332438427,2.5564556920045334,1.0,0.0,-2.5564556920045334,1.0
ENSG00000198471,RTP2,0.0017002508203751428,-0.9581174808252246,0.8923262067112484,0.0019300396675941264,0.9581174808252246,0.8923262067112484
ENSG00000113916,BCL6,0.4794707313457902,-0.19997748176557673,0.7077251570334283,0.5500613052643261,0.19997748176557673,0.7077251570334283
ENSG00000224187,LINC01991,0.00028337513672919046,-1.7654724028828284,1.0,0.0,1.7654724028828284,1.0
ENSG00000270959,LPP-AS2,0.017852633613938997,-0.6723629984913471,0.5433382121092001,0.02702055534631777,0.6723629984913471,0.5433382121092001
ENSG00000145012,LPP,0.4502830922626836,-0.7995463369773586,0.01383207979933911,0.7835961050432153,0.7995463369773586,0.01383207979933911
ENSG00000188001,TPRG1,0.22018248123858097,0.36242051113696494,0.5941898404073375,0.16984349074828312,-0.36242051113696494,0.5941898404073375
ENSG00000073282,TP63,0.029754389356564995,0.15509312962276578,1.0,0.025090515678723644,-0.15509312962276578,1.0
ENSG00000090530,P3H2,0.018702759024126568,-1.6993832124250563,0.0008338750278523256,0.05983122969541792,1.6993832124250563,0.0008338750278523256
ENSG00000163347,CLDN1,0.04052264455227424,0.08252450367212116,1.0,0.036670753684288404,-0.08252450367212116,1.0
ENSG00000196083,IL1RAP,0.032304765587127714,-1.0074451931887936,0.05878411179393747,0.06369130903060617,1.0074451931887936,0.05878411179393747
ENSG00000233308,OSTN-AS1,0.00028337513672919046,-2.7654724028828284,0.5423159088746002,0.0019300396675941264,2.7654724028828284,0.5423159088746002
ENSG00000188958,UTS2B,0.0005667502734583809,-3.1805099021616723,0.16048077718344134,0.005790119002782379,3.1805099021616723,0.16048077718344134
ENSG00000152492,CCDC50,1.0354527496084618,0.12181605637229304,0.9847397438044844,0.9515095561239043,-0.12181605637229304,0.9847397438044844
ENSG00000223812,AC073365.1,0.0,-3.7654724028828284,0.3776173473269486,0.0019300396675941264,3.7654724028828284,0.3776173473269486
ENSG00000114279,FGF12,0.025220387168897948,1.1414181927256903,0.2355076626713255,0.009650198337970633,-1.1414181927256903,0.2355076626713255
ENSG00000180611,MB21D2,0.13148606344234437,0.23763350798499294,0.8295397119392264,0.11001226105286521,-0.23763350798499294,0.8295397119392264
ENSG00000127252,HRASLS,0.0473236478337748,0.8194900978383268,0.3122237274501397,0.025090515678723644,-0.8194900978383268,0.3122237274501397
ENSG00000187527,ATP13A5,0.0022670010938335237,-0.5955474014405162,1.0,0.0019300396675941264,0.5955474014405162,1.0
ENSG00000127249,ATP13A4,0.004817377324396238,-0.1805099021616723,1.0,0.003860079335188253,0.1805099021616723,1.0
ENSG00000198836,OPA1,0.8019516369436089,0.28799570199874563,0.6767801333879658,0.656213486982003,-0.28799570199874563,0.6767801333879658
ENSG00000214146,LINC02026,0.0014168756836459523,-0.1805099021616723,1.0,0.0,0.1805099021616723,1.0
ENSG00000232874,AC080129.2,0.030321139630023378,0.8194900978383277,0.4883918178501659,0.015440317340753011,-0.8194900978383277,0.4883918178501659
ENSG00000114315,HES1,1.962656196986373,0.492696668529237,0.32445466604577433,1.3954186796705534,-0.492696668529237,0.32445466604577433
ENSG00000225742,LINC02036,0.005667502734583809,0.04188251917477537,1.0,0.003860079335188253,-0.04188251917477537,1.0
ENSG00000214145,LINC00887,0.0014168756836459523,-2.1805099021616723,0.3076338957783208,0.005790119002782379,2.1805099021616723,0.3076338957783208
ENSG00000178772,CPN2,0.001983625957104333,-0.7654724028828284,1.0,0.0019300396675941264,0.7654724028828284,1.0
ENSG00000172061,LRRC15,0.34656779221979994,-1.321865751407214,2.1155130621598225e-06,0.8665878107497628,1.321865751407214,2.1155130621598225e-06
ENSG00000178732,GP5,0.0,-3.7654724028828284,0.3776173473269486,0.0019300396675941264,3.7654724028828284,0.3776173473269486
ENSG00000133657,ATP13A3,0.9354213263430576,0.1227521021101242,0.9842981702267689,0.8588676520793862,-0.1227521021101242,0.9842981702267689
ENSG00000233058,LINC00884,0.05242440029490023,-0.08429458690237013,1.0,0.05404111069263554,0.08429458690237013,1.0
ENSG00000231770,TMEM44-AS1,0.21933235582839342,0.9996900831140292,0.0311683457021693,0.10808222138527109,-0.9996900831140292,0.0311683457021693
ENSG00000145014,TMEM44,0.07594453664342304,-0.5269000544909468,0.37294484072000067,0.10808222138527109,0.5269000544909468,0.37294484072000067
ENSG00000229334,AC046143.1,0.0028337513672919046,-0.30604078424553194,1.0,0.0019300396675941264,0.30604078424553194,1.0
ENSG00000272707,AC046143.2,0.008501254101875714,0.18872390750404655,1.0,0.005790119002782379,-0.18872390750404655,1.0
ENSG00000041802,LSG1,0.47266972806428964,0.3099392164001602,0.6524416730502225,0.3802178145160429,-0.3099392164001602,0.6524416730502225
ENSG00000185112,FAM43A,0.0739609106863187,-1.626867164653322,1.9074996515513054e-06,0.2277446807761069,1.626867164653322,1.9074996515513054e-06
ENSG00000173950,XXYLT1,0.15642307547451312,0.06026104848962932,1.0,0.14861305440474773,-0.06026104848962932,1.0
ENSG00000230266,XXYLT1-AS2,0.0011335005469167618,-2.0285068087166227,0.4589009040689429,0.003860079335188253,2.0285068087166227,0.4589009040689429
ENSG00000114331,ACAP2,0.6616809442626597,-0.126394629386055,0.8464443984035794,0.7218348356802032,0.126394629386055,0.8464443984035794
ENSG00000184203,PPP1R2,0.8543760372385092,0.12406332611958817,0.984467750200928,0.7835961050432153,-0.12406332611958817,0.984467750200928
ENSG00000223711,AC069213.1,0.0,-3.7654724028828284,0.3776173473269486,0.0019300396675941264,3.7654724028828284,0.3776173473269486
ENSG00000189058,APOD,1.789797363581567,-1.0667445407835339,0.0002504919598587147,3.753927153470576,1.0667445407835339,0.0002504919598587147
ENSG00000229178,AC233280.1,0.03428839154423204,1.8433368397926948,0.020645060723154356,0.007720158670376506,-1.8433368397926948,0.020645060723154356
ENSG00000242086,MUC20-OT1,0.4531168436299755,-0.1328434685313582,0.8457847569644241,0.4960201945716905,0.1328434685313582,0.8457847569644241
ENSG00000176945,MUC20,0.015869007656834664,-0.9325823887180871,0.28805758396961195,0.028950595013911895,0.9325823887180871,0.28805758396961195
ENSG00000145113,MUC4,0.0017002508203751428,0.04188251917477537,1.0,0.0,-0.04188251917477537,1.0
ENSG00000223783,LINC01983,0.0017002508203751428,0.04188251917477537,1.0,0.0,-0.04188251917477537,1.0
ENSG00000061938,TNK2,0.8770460481768444,-0.5202218282848494,0.15139442634594416,1.2583858632713705,0.5202218282848494,0.15139442634594416
ENSG00000224614,TNK2-AS1,0.005384127597854618,-0.0285068087166227,1.0,0.003860079335188253,0.0285068087166227,1.0
ENSG00000226155,AC124944.1,0.0008501254101875714,-0.7654724028828284,1.0,0.0,0.7654724028828284,1.0
ENSG00000072274,TFRC,1.0391366263859414,0.5995720897458279,0.19758644591738014,0.6851640819959148,-0.5995720897458279,0.19758644591738014
ENSG00000224652,LINC00885,0.017852633613938997,-0.465912121023921,0.7501621901104464,0.023160476011129517,0.465912121023921,0.7501621901104464
ENSG00000163958,ZDHHC19,0.0028337513672919046,-0.891003284966688,0.9255493678827668,0.003860079335188253,0.891003284966688,0.9255493678827668
ENSG00000163959,SLC51A,0.0036838767774794758,-0.9581174808252246,0.7658971269056636,0.005790119002782379,0.9581174808252246,0.7658971269056636
ENSG00000161217,PCYT1A,0.6628144448095764,0.2518947290872592,0.7453529285743601,0.5558514242671084,-0.2518947290872592,0.7453529285743601
ENSG00000213123,TCTEX1D2,0.4709694772439145,0.7742287136260506,0.08406084287395997,0.27406563279836593,-0.7742287136260506,0.08406084287395997
ENSG00000273331,TM4SF19-TCTEX1D2,0.011618380605896808,0.6268450198959314,0.7132823700427463,0.005790119002782379,-0.6268450198959314,0.7132823700427463
ENSG00000235897,TM4SF19-AS1,0.021253135254689283,0.48245511056075685,0.6996190329497759,0.013510277673158886,-0.48245511056075685,0.6996190329497759
ENSG00000145107,TM4SF19,0.007651128691688142,-0.5430799815463807,0.8960205299093524,0.009650198337970633,0.5430799815463807,0.8960205299093524
ENSG00000163960,UBXN7,0.3967251914208666,0.12452641332691639,0.9901898505390567,0.36284745750769576,-0.12452641332691639,0.9901898505390567
ENSG00000163961,RNF168,0.498456865506646,-0.22728667283112014,0.6524416730502225,0.5828719796134262,0.22728667283112014,0.6524416730502225
ENSG00000273013,AC117490.2,0.00028337513672919046,-2.7654724028828284,0.5423159088746002,0.0019300396675941264,2.7654724028828284,0.5423159088746002
ENSG00000185798,WDR53,0.14112081809113683,0.6428347507767942,0.27622698546609276,0.08878182470932981,-0.6428347507767942,0.27622698546609276
ENSG00000174013,FBXO45,0.3505350441340086,0.6256801469695943,0.20830133837734052,0.2258146411085128,-0.6256801469695943,0.20830133837734052
ENSG00000232065,LINC01063,0.040239269415545044,-0.06503268474173662,1.0,0.04053083301947665,0.06503268474173662,1.0
ENSG00000174004,NRROS,0.011051630332438427,-1.9671062640524797,0.0020220871915732175,0.04246087268707078,1.9671062640524797,0.0020220871915732175
ENSG00000163964,PIGX,0.7750309989543359,0.48245511056075663,0.3595611188316607,0.5539213845995142,-0.48245511056075663,0.3595611188316607
ENSG00000174007,CEP19,0.029471014219835806,-0.7516666033577986,0.28181788412362374,0.04825099168985316,0.7516666033577986,0.28181788412362374
ENSG00000180370,PAK2,1.3397976464556125,0.18210375988419406,0.8776221781939985,1.1811842765676053,-0.18210375988419406,0.8776221781939985
ENSG00000119231,SENP5,0.5571155188095884,0.36252764817866445,0.5516031880511044,0.43232888554108434,-0.36252764817866445,0.5516031880511044
ENSG00000114503,NCBP2,1.3964726738014506,0.628162750273025,0.16333676773467035,0.9032585644340512,-0.628162750273025,0.16333676773467035
ENSG00000270170,NCBP2-AS2,1.0833431477156952,0.49876978455427085,0.32327482892133946,0.7662257480348682,-0.49876978455427085,0.32327482892133946
ENSG00000119227,PIGZ,0.160673702525451,-0.15488409448617801,0.8539355706465983,0.17756364941865962,0.15488409448617801,0.8539355706465983
ENSG00000163975,MELTF,0.33098215969969447,0.2963037947038609,0.685593482714656,0.26827551379558356,-0.2963037947038609,0.685593482714656
ENSG00000228109,MELTF-AS1,0.3145464017694014,0.737460854391055,0.12272475214779714,0.18721384775663027,-0.737460854391055,0.12272475214779714
ENSG00000075711,DLG1,0.6664983215870559,0.09942284764754361,1.0,0.6214727729653087,-0.09942284764754361,1.0
ENSG00000227375,DLG1-AS1,0.013602006563001142,1.264274940511223,0.3607488234839519,0.003860079335188253,-1.264274940511223,0.3607488234839519
ENSG00000229912,AC128709.1,0.00028337513672919046,-1.7654724028828284,1.0,0.0,1.7654724028828284,1.0
ENSG00000272989,LINC02012,0.011335005469167618,0.5920796017352554,0.7113922002928416,0.005790119002782379,-0.5920796017352554,0.7113922002928416
ENSG00000161267,BDH1,0.6852010806111825,0.6868200917056646,0.13011694739253715,0.42460872687070783,-0.6868200917056646,0.13011694739253715
ENSG00000273308,AC024560.3,0.00623425300804219,-0.2419104468258162,1.0,0.005790119002782379,0.2419104468258162,1.0
ENSG00000236833,AC024560.1,0.00623425300804219,0.17312705245302773,0.9993479840095566,0.003860079335188253,-0.17312705245302773,0.9993479840095566
ENSG00000145016,RUBCN,0.4380979613833284,-0.18144217685704733,0.7427130103484454,0.4960201945716905,0.18144217685704733,0.7427130103484454
ENSG00000122068,FYTTD1,0.9643255902894351,0.3129068902751663,0.6318325541812129,0.7758759463728389,-0.3129068902751663,0.6318325541812129
ENSG00000273375,AC055764.2,0.004817377324396238,-1.1805099021616723,0.5760494198087668,0.009650198337970633,1.1805099021616723,0.5760494198087668
ENSG00000186001,LRCH3,0.3255980321018398,-0.37284131665226483,0.40494906072776105,0.42074864753551955,0.37284131665226483,0.40494906072776105
ENSG00000114473,IQCG,0.1431044440482412,0.15143198135370906,0.9633137069270203,0.12738261806121234,-0.15143198135370906,0.9633137069270203
ENSG00000182899,RPL35A,24.064783361316312,0.3175124911971796,0.5537772549457496,19.34092750896074,-0.3175124911971796,0.5537772549457496
ENSG00000185621,LMLN,0.17059183231097264,0.4261476696588029,0.5303275213731234,0.12545257839361823,-0.4261476696588029,0.5303275213731234
ENSG00000272602,ZNF595,0.13403643967290707,0.3683833438519617,0.6294082166839012,0.1022921023824887,-0.3683833438519617,0.6294082166839012
ENSG00000250312,ZNF718,0.036555392638065565,0.3500048145371073,0.7817098398925939,0.02702055534631777,-0.3500048145371073,0.7817098398925939
ENSG00000131127,ZNF141,0.07537778636996466,0.20776068755438537,0.9033170988671521,0.06369130903060617,-0.20776068755438537,0.9033170988671521
ENSG00000272885,AC092574.1,0.005950877871312999,-0.30604078424553105,1.0,0.005790119002782379,0.30604078424553105,1.0
ENSG00000182903,ZNF721,0.22159935692222693,-0.1412885923639542,0.8529429993007476,0.24318499811685992,0.1412885923639542,0.8529429993007476
ENSG00000174227,PIGG,0.5605160204503387,0.14068937480622967,0.9508740993759296,0.5076004325772553,-0.14068937480622967,0.9508740993759296
ENSG00000133256,PDE6B,0.05752515275602566,-0.3025004265402833,0.7077251570334283,0.06948142803338855,0.3025004265402833,0.7077251570334283
ENSG00000242686,AC107464.1,0.0017002508203751428,-0.9581174808252246,1.0,0.0019300396675941264,0.9581174808252246,1.0
ENSG00000272927,AC107464.3,0.021819885528147665,-1.1239263737953058,0.08210515182490936,0.04632095202225903,1.1239263737953058,0.08210515182490936
ENSG00000169020,ATP5ME,11.098953980272203,0.30859021528521113,0.5694116349263555,8.974684454312689,-0.30859021528521113,0.5694116349263476
